"","id","Decimal.Latitude","Decimal.Longitude"
"11853",17654,-28.400062,32.421223
"11854",17655,-28.400062,32.421223
"11855",17656,-28.400062,32.421223
"11856",17657,-28.400062,32.421223
"11857",625,47,49.8
"11858",624,45.83333,58
"11859",809,28.13028,69.31
"11860",623,46.03333,70.2
"11861",12281,9.274267,79.059749
"11862",12114,9.229444,79.275278
"11863",6396,27.85222,83.90667
"11864",10868,-31.95,114.91667
"11865",10874,-35.36667,117.66667
"11866",6507,-16.94194,145.69056
"11867",9233,-39.98333,169.5
"11868",15336,-39.9,169.5
"11869",15337,-39.9,169.5
"11870",15338,-39.9,169.5
"11871",15339,-39.9,169.5
"11872",15340,-39.9,169.5
"11873",15342,-39.9,169.5
"11874",15343,-39.9,169.5
"11875",15344,-39.9,169.5
"11876",15345,-39.9,169.5
"11877",15346,-39.9,169.5
"11878",11929,28.416667,-178.333333
"11879",3468,63.32972,-150.5
"11880",8733,26.11667,-111.28333
"11881",8734,26.11667,-111.28333
"11882",914,32.56944,-93.93889
"11883",6167,32.56944,-93.93889
"11884",2027,10.5975,-83.52778
"11885",938,35.06583,-83.46111
"11886",939,35.06583,-83.46111
"11887",940,35.06583,-83.46111
"11888",941,35.06583,-83.46111
"11889",955,35.57222,-83.18167
"11890",957,35.57222,-83.18139
"11891",956,35.26499,-82.89183
"11892",2370,28.7675,-80.77694
"11893",2371,28.7675,-80.77694
"11894",6193,28.7675,-80.77694
"11895",13312,43.05,-79.11
"11896",6302,38.62278,-79.07167
"11897",6301,38.62389,-79.06778
"11898",6297,38.62389,-79.03778
"11899",6299,38.56167,-79.03139
"11900",6298,38.57111,-79.0275
"11901",6300,38.51667,-79.02667
"11902",1087,-0.58333,-75.5
"11903",1085,18.515,-71.66083
"11904",1088,-12.25,-71
"11905",9300,42.75151,-70.08363
"11906",9301,42.75151,-70.08363
"11907",9302,42.75151,-70.08363
"11908",9307,42.75151,-70.08363
"11909",9308,42.75151,-70.08363
"11910",9309,42.75151,-70.08363
"11911",9295,41.26528,-67.45083
"11912",9297,41.26528,-67.45083
"11913",9298,41.26528,-67.45083
"11914",9299,41.26528,-67.45083
"11915",9305,41.26528,-67.45083
"11916",8796,11.00111,-64.15111
"11917",17539,-22.489659,-53.058416
"11918",8820,-17.96722,-48.51722
"11919",8887,-22.76667,-43.98333
"11920",8888,-22.76667,-43.98333
"11921",8889,-22.76667,-43.98333
"11922",6425,-22.47444,-42.98333
"11923",6181,50.65,-2.11667
"11924",6085,51.77861,-1.33556
"11925",4870,-5.55,12.2
"11926",4871,-9.16643,13.036005
"11927",6182,55.66667,13.5
"11928",6183,55.66667,13.5
"11929",6184,55.66667,13.5
"11930",10233,-34.22,18.88333
"11931",12190,59.8416,19.9166
"11932",11190,40.9925,25.15028
"11933",2662,69.50417,29.72694
"11934",2663,69.50417,29.72694
"11935",2671,69.50417,29.72694
"11936",9284,-27.68567,32.61578
"11937",9286,-27.68567,32.61578
"11938",9288,-27.68567,32.61578
"11939",2024,36.3,33.96667
"11940",17621,-14.296038,35.199819
"11941",17622,-14.296038,35.199819
"11942",17623,-14.296038,35.199819
"11943",17624,-14.296038,35.199819
"11944",17625,-14.296038,35.199819
"11945",17626,-14.296038,35.199819
"11946",17627,-14.296038,35.199819
"11947",688,-9,37.5
"11948",2277,-46.41667,51.75
"11949",2279,-46.41667,51.75
"11950",2280,-46.41667,51.75
"11951",2281,-46.41667,51.75
"11952",11070,28.06667,69.16667
"11953",5643,33.91667,73.63333
"11954",5644,33.91667,73.63333
"11955",5645,35.15,73.96667
"11956",5646,35.15,73.96667
"11957",5647,35.15,73.96667
"11958",5648,35.15,73.96667
"11959",5649,35.15,73.96667
"11960",5650,35.15,73.96667
"11961",5651,35.15,73.96667
"11962",4879,27.28667,77.92583
"11963",4880,27.28667,77.92583
"11964",4881,27.28667,77.92583
"11965",4882,27.28667,77.92583
"11966",4883,27.28667,77.92583
"11967",2310,-66.36667,110.4
"11968",2309,-66.33333,110.4
"11969",2308,-66.31667,110.4
"11970",2307,-66.41667,110.41667
"11971",2306,-66.18333,110.43333
"11972",2301,-66.3,110.48333
"11973",2312,-66.28333,110.5
"11974",2311,-66.46667,110.53333
"11975",2313,-66.25,110.53333
"11976",2303,-66.23333,110.58333
"11977",2304,-66.21667,110.61667
"11978",2302,-66.21667,110.65
"11979",15050,16.3685,119.966
"11980",15341,-39.9,169.5
"11981",2202,30,-170
"11982",2187,75,-154
"11983",2221,37.25028,-119.75028
"11984",3321,36.19222,-112.64667
"11985",3363,28.73333,-81.45
"11986",2018,27.91417,-80.47833
"11987",2025,27.91417,-80.47833
"11988",2181,-10.27444,-78.24194
"11989",17736,3.906667,-77.3575
"11990",3446,43,-73.83333
"11991",10531,16.16667,-61.11667
"11992",10764,45.85,-1.06667
"11993",9084,52.55444,-0.26444
"11994",10689,66.93333,12.16667
"11995",6264,50.91667,15.75
"11996",6263,54.16667,16.16667
"11997",6265,51.85,16.58333
"11998",6267,53.15,16.73333
"11999",6268,52.41667,16.88333
"12000",6269,51.08333,17
"12001",6266,50.66667,17.93333
"12002",6262,52.2,18.2
"12003",9067,37.68333,20.86667
"12004",9068,37.71667,20.86667
"12005",9069,37.73333,20.88333
"12006",9070,37.71667,20.93333
"12007",9071,37.72333,20.94333
"12008",9072,37.7,20.98333
"12009",7083,40.75,21.08333
"12010",10482,64.21667,27.05
"12011",10866,-22.01667,113.8
"12012",10525,-6.38333,140.96667
"12013",10524,-7.01667,141.05
"12014",10527,-5.65,141.13333
"12015",10523,-8.16667,142.03333
"12016",9467,-8.3925,143.22083
"12017",3478,57.46667,-153.26667
"12018",12727,49.566667,-119.666667
"12019",12728,49.566667,-119.666667
"12020",12729,49.566667,-119.666667
"12021",12730,49.566667,-119.666667
"12022",12731,49.566667,-119.666667
"12023",15249,33.65907,-118.038334
"12024",17823,71.205,-116.625
"12025",911,32.56944,-93.93889
"12026",912,32.56944,-93.93889
"12027",4572,48.33333,-89.21667
"12028",4574,48.33333,-89.21667
"12029",4568,48.46667,-89.15
"12030",4570,48.46667,-89.15
"12031",9602,25.13333,-80.95
"12032",9601,25.1,-80.86667
"12033",9595,25.08333,-80.76667
"12034",9600,25.18333,-80.63333
"12035",4562,45.04694,-79.96722
"12036",10413,40.16278,-76.395
"12037",4592,45.419,-75.517
"12038",9567,43.01472,-70.9375
"12039",9568,43.04806,-70.9375
"12040",9569,43.08111,-70.87722
"12041",10393,17.13333,-61.71667
"12042",8762,-7.66667,-34.83333
"12043",8768,-7.66667,-34.83333
"12044",8769,-7.66667,-34.83333
"12045",8770,-7.66667,-34.83333
"12046",8771,-7.66667,-34.83333
"12047",8774,-7.66667,-34.83333
"12048",1149,51.33333,3.66667
"12049",1150,51.33333,3.66667
"12050",1151,51.33333,3.66667
"12051",1152,51.33333,3.66667
"12052",1153,51.33333,3.66667
"12053",1154,51.33333,3.66667
"12054",6174,52.732222,23.857222
"12055",6282,52.732222,23.857222
"12056",12257,70.117025,28.885574
"12057",5412,30.50694,71.68667
"12058",235,11.5,106.66667
"12059",9066,33.76667,135.3
"12060",82,-22,17
"12061",9502,-33.96667,25.61667
"12062",8720,-12.51667,49.16667
"12063",15006,-49.377869,69.921054
"12064",17726,25.128333,121.741944
"12065",17727,24.750556,121.638333
"12066",14676,53.003392,-60.79843
"12067",18092,56.159482,-125.441985
"12068",18093,55.410147,-105.758445
"12069",12864,43.62142,-79.361398
"12070",12890,43.698439,-77.80861
"12071",12867,43.62142,-79.361398
"12072",12870,43.62142,-79.361398
"12073",5055,43.02139,-76.1975
"12074",5056,43.02139,-76.1975
"12075",5057,43.02139,-76.1975
"12076",5058,43.02139,-76.1975
"12077",5059,43.02139,-76.1975
"12078",5060,43.02139,-76.1975
"12079",6303,46.933333,-84.583333
"12080",9095,48.43,-123.35972
"12081",9096,48.43,-123.36
"12082",9097,48.43,-123.36
"12083",9098,48.43,-123.36
"12084",9682,38.1525,-122.06028
"12085",9683,38.1525,-122.06028
"12086",12554,49.566667,-119.666667
"12087",8709,23.45,-104.3
"12088",942,29.68333,-82
"12089",11446,17.245744,-62.636547
"12090",6075,-37.31667,-71.68333
"12091",6076,-37.35,-71.78333
"12092",6079,-37.31667,-71.68333
"12093",6080,-37.35,-71.78333
"12094",8735,-41.13333,-72.78333
"12095",5541,25.55,-80.35
"12096",5545,25.55,-80.35
"12097",5549,25.55,-80.35
"12098",5550,25.55,-80.35
"12099",5551,25.55,-80.35
"12100",14880,25.655996,-80.692925
"12101",14890,25.301812,-80.643459
"12102",8740,-19.53556,-43.95083
"12103",5553,25.55,-80.35
"12104",9400,18.60528,-91.51722
"12105",8704,-24.23333,-48.06667
"12106",8736,-19.53556,-43.95083
"12107",8737,-19.53556,-43.95083
"12108",7628,-22.33333,-47.5
"12109",8911,13.54417,144.86889
"12110",8913,13.54417,144.86889
"12111",8922,13.54417,144.86889
"12112",3599,19.28889,-154.96889
"12113",3601,19.28889,-154.96889
"12114",3608,19.46583,-155.37139
"12115",3610,19.46583,-155.37139
"12116",3617,19.40028,-155.12389
"12117",3627,19.5475,-155.30361
"12118",3629,19.5475,-155.30361
"12119",11449,15.2,145.75
"12120",11459,15.2,145.75
"12121",11460,15.2,145.75
"12122",9681,38.1525,-122.06028
"12123",423,62,15
"12124",5319,64,26
"12125",5865,54.5,-2
"12126",5866,52.5,-2
"12127",5867,53,0
"12128",5868,51.5,0
"12129",5869,52.5,-3.5
"12130",5870,51.5,-2.5
"12131",6401,41,20
"12132",6417,43.75,20.75
"12133",9381,43.5,4.5
"12134",5078,40,-5
"12135",6259,40,-5
"12136",9382,43.5,4.5
"12137",7352,36.0375,14.20333
"12138",6411,35,38
"12139",1101,52.51944,13.36333
"12140",1102,52.35,14.55
"12141",1109,52.35,14.55
"12142",1140,52.782831,5.327911
"12143",1141,52.51944,13.36333
"12144",1142,52.35,14.55
"12145",10618,62.4,12.51667
"12146",2321,-60.71667,-45.6
"12147",8729,-43.06778,-64.48444
"12148",8730,-43.06778,-64.48444
"12149",8731,-43.06778,-64.48444
"12150",11425,28.2,-177.36667
"12151",9373,-33.545,27.05139
"12152",9486,-33.96667,25.61667
"12153",11426,-19.16667,146.83333
"12154",10578,-43.35,171.48333
"12155",4573,48.33333,-89.21667
"12156",4569,48.46667,-89.15
"12157",2218,64.41833,-169.48222
"12158",2138,47.04972,-124.175
"12159",2139,47.04972,-124.175
"12160",2142,47.04972,-124.175
"12161",2145,47.04972,-124.175
"12162",2177,47.04972,-124.175
"12163",2114,44.00361,-124.13306
"12164",2117,44.00361,-124.13306
"12165",2122,44.00361,-124.13306
"12166",2126,44.00361,-124.13306
"12167",2127,44.00361,-124.13306
"12168",2132,44.00361,-124.13306
"12169",2137,44.00361,-124.13306
"12170",2141,44.00361,-124.13306
"12171",2144,44.00361,-124.13306
"12172",2147,44.00361,-124.13306
"12173",2176,44.00361,-124.13306
"12174",4730,44.00361,-124.13306
"12175",2113,37.02028,-121.21389
"12176",2116,37.02028,-121.21389
"12177",2121,37.02028,-121.21389
"12178",2128,37.02028,-121.21389
"12179",2129,37.02028,-121.21389
"12180",2130,37.02028,-121.21389
"12181",2131,37.02028,-121.21389
"12182",2133,37.02028,-121.21389
"12183",2134,37.02028,-121.21389
"12184",2135,37.02028,-121.21389
"12185",2136,37.02028,-121.21389
"12186",2140,37.02028,-121.21389
"12187",2143,37.02028,-121.21389
"12188",2148,37.02028,-121.21389
"12189",2158,37.02028,-121.21389
"12190",2163,37.02028,-121.21389
"12191",2164,37.02028,-121.21389
"12192",2165,37.02028,-121.21389
"12193",2166,37.02028,-121.21389
"12194",2168,37.02028,-121.21389
"12195",2175,37.02028,-121.21389
"12196",1164,63.83333,20.25
"12197",1165,63.83333,20.25
"12198",1166,63.83333,20.25
"12199",12404,49.5025,-124.568056
"12200",12413,49.5025,-124.568056
"12201",9260,45.435,-123.945
"12202",9263,45.435,-123.945
"12203",2034,21.59,-87.9075
"12204",6220,18.34083,-65.82444
"12205",6221,18.34083,-65.82444
"12206",10282,-64.767,-64.1
"12207",1260,52.23333,1.6
"12208",10359,-33.8,18.36667
"12209",6120,37.13333,-118.75
"12210",6121,37.15,-118.71667
"12211",6123,37.25,-118.7
"12212",6340,40.62389,-105.1675
"12213",5071,39.88417,-105.50611
"12214",5072,40.45306,-106.81667
"12215",5073,39.68583,-107.12028
"12216",6117,37.16667,-118.66667
"12217",6118,37.21667,-118.68333
"12218",6119,36.7681,-118.36091
"12219",6122,38.08634,-119.33017
"12220",11359,-19.13333,33.13333
"12221",6209,-33.93333,151.2
"12222",14745,53.003392,-60.79843
"12223",14797,53.003392,-60.79843
"12224",820,43.75,-77.99944
"12225",3485,48.00889,-88.8675
"12226",4842,43.06917,-89.40861
"12227",3490,47.73167,-93.62833
"12228",3491,47.955,-94.78639
"12229",3492,47.31667,-92.5475
"12230",3494,46.11639,-93.14583
"12231",17797,49.4825,-124.067222
"12232",18227,60.108611,-113.6425
"12233",14876,45.95,-66.865556
"12234",14964,25.20207,-80.70212
"12235",4692,17.97389,-67.12639
"12236",9482,10.83333,-74.41667
"12237",8697,19.10306,-155.81833
"12238",8694,19.85389,-155.15417
"12239",8695,19.59778,-154.97583
"12240",8696,19.49389,-154.90917
"12241",8698,20.11556,-155.5925
"12242",8699,19.70667,-155.07778
"12243",3600,19.28889,-154.96889
"12244",3602,19.28889,-154.96889
"12245",3609,19.46583,-155.37139
"12246",3611,19.46583,-155.37139
"12247",3616,19.40028,-155.12389
"12248",3618,19.40028,-155.12389
"12249",3628,19.5475,-155.30361
"12250",3630,19.5475,-155.30361
"12251",7661,19.5,-154.93333
"12252",6351,40,-5
"12253",1324,51.79,2.76167
"12254",7368,40.71028,0.84417
"12255",4571,48.33333,-89.21667
"12256",4567,48.46667,-89.15
"12257",9485,46.76139,-92.03806
"12258",14938,-25.893812,113.929846
"12259",8560,22,121.83333
"12260",17819,45.140278,-64.269444
"12261",17821,45.140278,-64.269444
"12262",175,-19.84806,57.78083
"12263",176,-19.84806,57.78083
"12264",178,-19.84806,57.78083
"12265",179,-19.84806,57.78083
"12266",180,-19.84806,57.78083
"12267",3288,47.42611,-100.52861
"12268",3256,47.42611,-100.52861
"12269",3285,47.42611,-100.52861
"12270",3401,47.42611,-100.52861
"12271",3272,47.42611,-100.52861
"12272",3289,47.42611,-100.52861
"12273",3389,47.42611,-100.52861
"12274",3247,47.42611,-100.52861
"12275",3249,47.42611,-100.52861
"12276",3251,47.42611,-100.52861
"12277",3273,47.42611,-100.52861
"12278",3276,47.42611,-100.52861
"12279",3286,47.42611,-100.52861
"12280",3296,47.42611,-100.52861
"12281",3315,47.42611,-100.52861
"12282",3323,47.42611,-100.52861
"12283",3325,47.42611,-100.52861
"12284",3327,47.42611,-100.52861
"12285",3330,47.42611,-100.52861
"12286",3331,47.42611,-100.52861
"12287",3335,47.42611,-100.52861
"12288",3337,47.42611,-100.52861
"12289",3340,47.42611,-100.52861
"12290",3349,47.42611,-100.52861
"12291",3364,47.42611,-100.52861
"12292",3366,47.42611,-100.52861
"12293",3375,47.42611,-100.52861
"12294",3377,47.42611,-100.52861
"12295",3382,47.42611,-100.52861
"12296",3352,47.42611,-100.52861
"12297",3354,47.42611,-100.52861
"12298",8763,-34.35,143.95
"12299",17454,38.178111,-0.487454
"12300",17455,38.178111,-0.487454
"12301",17456,38.178111,-0.487454
"12302",17457,38.178111,-0.487454
"12303",17459,38.178111,-0.487454
"12304",17461,38.178111,-0.487454
"12305",17462,38.178111,-0.487454
"12306",17463,38.178111,-0.487454
"12307",17451,38.1675,-0.469167
"12308",17417,38.1675,-0.469167
"12309",17449,38.178111,-0.487454
"12310",17438,38.1675,-0.469167
"12311",17418,38.178111,-0.487454
"12312",17419,38.1675,-0.469167
"12313",17420,38.178111,-0.487454
"12314",17421,38.178111,-0.487454
"12315",17422,38.1675,-0.469167
"12316",17423,38.1675,-0.469167
"12317",17425,38.178111,-0.487454
"12318",17426,38.178111,-0.487454
"12319",17427,38.178111,-0.487454
"12320",17428,38.1675,-0.469167
"12321",17429,38.178111,-0.487454
"12322",17430,38.178111,-0.487454
"12323",17431,38.178111,-0.487454
"12324",17432,38.1675,-0.469167
"12325",17433,38.178111,-0.487454
"12326",17434,38.178111,-0.487454
"12327",17435,38.1675,-0.469167
"12328",17436,38.1675,-0.469167
"12329",17441,38.1675,-0.469167
"12330",17442,38.1675,-0.469167
"12331",17445,38.178111,-0.487454
"12332",17446,38.1675,-0.469167
"12333",17447,38.178111,-0.487454
"12334",17448,38.178111,-0.487454
"12335",17453,38.1675,-0.469167
"12336",17458,38.1675,-0.469167
"12337",17460,38.1675,-0.469167
"12338",17467,38.1675,-0.469167
"12339",17470,38.1675,-0.469167
"12340",17471,38.1675,-0.469167
"12341",17472,38.1675,-0.469167
"12342",17473,38.1675,-0.469167
"12343",17474,38.1675,-0.469167
"12344",17475,38.1675,-0.469167
"12345",17481,38.1675,-0.469167
"12346",17484,38.1675,-0.469167
"12347",17488,38.1675,-0.469167
"12348",17489,38.1675,-0.469167
"12349",17491,38.1675,-0.469167
"12350",17494,38.178111,-0.487454
"12351",17499,38.178111,-0.487454
"12352",17424,38.1675,-0.469167
"12353",1414,54.93417,12.94528
"12354",1538,43.77444,-10.39028
"12355",1553,49.5925,-3.47694
"12356",11501,18.133333,-66.966667
"12357",11504,18.133333,-66.966667
"12358",11505,18.133333,-66.966667
"12359",11506,18.133333,-66.966667
"12360",11507,18.133333,-66.966667
"12361",11993,30.454593,-81.444794
"12362",1554,51,-3
"12363",1552,50.12694,-0.15111
"12364",13097,69.946719,-112.144995
"12365",13098,70.275612,-110.738745
"12366",13099,70.960079,-111.867134
"12367",13100,70.736239,-116.559514
"12368",13101,71.952254,-113.030192
"12369",13102,72.581289,-116.457926
"12370",13103,69.825001,-114.370524
"12371",13104,68.887828,-112.876383
"12372",13075,68.887828,-112.876383
"12373",13188,69.946719,-112.144995
"12374",13189,70.275612,-110.738745
"12375",13190,70.960079,-111.867134
"12376",13191,70.736239,-116.559514
"12377",13192,71.952254,-113.030192
"12378",13193,72.581289,-116.457926
"12379",13194,69.825001,-114.370524
"12380",13195,68.887828,-112.876383
"12381",13058,69.946719,-112.144995
"12382",13060,70.275612,-110.738745
"12383",13061,70.960079,-111.867134
"12384",13062,70.736239,-116.559514
"12385",13064,71.952254,-113.030192
"12386",13065,72.581289,-116.457926
"12387",13067,69.825001,-114.370524
"12388",13068,68.887828,-112.876383
"12389",13164,69.946719,-112.144995
"12390",13167,70.275612,-110.738745
"12391",13170,70.960079,-111.867134
"12392",13178,70.736239,-116.559514
"12393",13181,71.952254,-113.030192
"12394",13184,72.581289,-116.457926
"12395",13185,69.825001,-114.370524
"12396",13186,68.887828,-112.876383
"12397",13105,69.946719,-112.144995
"12398",13106,70.275612,-110.738745
"12399",13107,70.960079,-111.867134
"12400",13108,70.736239,-116.559514
"12401",13109,71.952254,-113.030192
"12402",13110,72.581289,-116.457926
"12403",13111,69.825001,-114.370524
"12404",13112,68.887828,-112.876383
"12405",13003,69.946719,-112.144995
"12406",13046,69.946719,-112.144995
"12407",13047,70.275612,-110.738745
"12408",13048,70.960079,-111.867134
"12409",13049,70.736239,-116.559514
"12410",13050,71.952254,-113.030192
"12411",13052,72.581289,-116.457926
"12412",13055,69.825001,-114.370524
"12413",13056,68.887828,-112.876383
"12414",13070,69.946719,-112.144995
"12415",13071,70.275612,-110.738745
"12416",13076,70.736239,-116.559514
"12417",13080,69.825001,-114.370524
"12418",13082,68.887828,-112.876383
"12419",13084,69.946719,-112.144995
"12420",13085,70.275612,-110.738745
"12421",13087,70.960079,-111.867134
"12422",13088,70.736239,-116.559514
"12423",13091,72.581289,-116.457926
"12424",13092,69.825001,-114.370524
"12425",13094,68.887828,-112.876383
"12426",13134,69.946719,-112.144995
"12427",13154,69.946719,-112.144995
"12428",13155,70.275612,-110.738745
"12429",13156,70.960079,-111.867134
"12430",13157,70.736239,-116.559514
"12431",13159,71.952254,-113.030192
"12432",13160,72.581289,-116.457926
"12433",13161,69.825001,-114.370524
"12434",13162,68.887828,-112.876383
"12435",13166,70.275612,-110.738745
"12436",13168,70.960079,-111.867134
"12437",13169,70.736239,-116.559514
"12438",13171,71.952254,-113.030192
"12439",13172,72.581289,-116.457926
"12440",13173,69.825001,-114.370524
"12441",13174,68.887828,-112.876383
"12442",13175,70.275612,-110.738745
"12443",13176,70.736239,-116.559514
"12444",13177,71.952254,-113.030192
"12445",13180,72.581289,-116.457926
"12446",13182,69.825001,-114.370524
"12447",13183,68.887828,-112.876383
"12448",12993,72.581289,-116.457926
"12449",12994,69.946719,-112.144995
"12450",12996,70.960079,-111.867134
"12451",13010,69.946719,-112.144995
"12452",13011,72.581289,-116.457926
"12453",13012,70.960079,-111.867134
"12454",13013,68.887828,-112.876383
"12455",13014,69.825001,-114.370524
"12456",13015,69.825001,-114.370524
"12457",13016,68.887828,-112.876383
"12458",13051,68.887828,-112.876383
"12459",13053,69.946719,-112.144995
"12460",13054,70.275612,-110.738745
"12461",13057,70.960079,-111.867134
"12462",13059,70.736239,-116.559514
"12463",13063,71.952254,-113.030192
"12464",13066,72.581289,-116.457926
"12465",13069,69.825001,-114.370524
"12466",13077,69.946719,-112.144995
"12467",13081,70.275612,-110.738745
"12468",13083,70.960079,-111.867134
"12469",13086,70.736239,-116.559514
"12470",13089,71.952254,-113.030192
"12471",13093,72.581289,-116.457926
"12472",13095,69.825001,-114.370524
"12473",13096,68.887828,-112.876383
"12474",13032,69.946719,-112.144995
"12475",13033,70.275612,-110.738745
"12476",13035,70.960079,-111.867134
"12477",13036,70.736239,-116.559514
"12478",13039,71.952254,-113.030192
"12479",13041,72.581289,-116.457926
"12480",13043,69.825001,-114.370524
"12481",13044,68.887828,-112.876383
"12482",13145,70.736239,-116.559514
"12483",13146,71.952254,-113.030192
"12484",13148,72.581289,-116.457926
"12485",13149,69.825001,-114.370524
"12486",13150,68.887828,-112.876383
"12487",12957,69.946719,-112.144995
"12488",12968,69.825001,-114.370524
"12489",12971,68.887828,-112.876383
"12490",13017,70.275612,-110.738745
"12491",13018,70.960079,-111.867134
"12492",13020,70.736239,-116.559514
"12493",13021,71.952254,-113.030192
"12494",13022,72.581289,-116.457926
"12495",13023,69.825001,-114.370524
"12496",13024,68.887828,-112.876383
"12497",13073,70.275612,-110.738745
"12498",13074,69.825001,-114.370524
"12499",12958,69.946719,-112.144995
"12500",12961,70.275612,-110.738745
"12501",12963,70.960079,-111.867134
"12502",12964,70.736239,-116.559514
"12503",12969,71.952254,-113.030192
"12504",12972,69.825001,-114.370524
"12505",12973,72.581289,-116.457926
"12506",12974,68.887828,-112.876383
"12507",12983,70.736239,-116.559514
"12508",12987,70.275612,-110.738745
"12509",12991,69.946719,-112.144995
"12510",12998,70.275612,-110.738745
"12511",13002,70.960079,-111.867134
"12512",13004,70.736239,-116.559514
"12513",13005,70.736239,-116.559514
"12514",13006,70.275612,-110.738745
"12515",13007,71.952254,-113.030192
"12516",13008,72.581289,-116.457926
"12517",13009,71.952254,-113.030192
"12518",13026,69.946719,-112.144995
"12519",13027,70.275612,-110.738745
"12520",13029,70.960079,-111.867134
"12521",13031,70.736239,-116.559514
"12522",13034,71.952254,-113.030192
"12523",13037,72.581289,-116.457926
"12524",13042,69.825001,-114.370524
"12525",13045,68.887828,-112.876383
"12526",12959,70.275612,-110.738745
"12527",12960,70.960079,-111.867134
"12528",12962,70.736239,-116.559514
"12529",12965,71.952254,-113.030192
"12530",12967,72.581289,-116.457926
"12531",12975,70.275612,-110.738745
"12532",12976,70.960079,-111.867134
"12533",12982,72.581289,-116.457926
"12534",12984,68.887828,-112.876383
"12535",1537,71.50722,15.33222
"12536",12056,6.804444,-58.155278
"12537",12058,5.956667,-55.336667
"12538",12059,5.139722,-52.6025
"12539",14939,26.013328,-80.596274
"12540",1385,54.96944,12.9925
"12541",1390,66.52417,-19.38972
"12542",1529,74.75917,30.83167
"12543",2229,28,-112
"12544",1417,42.55028,-67.79806
"12545",14859,49.788611,-123.127222
"12546",14860,49.318333,-124.314722
"12547",14874,49.788611,-123.127222
"12548",14875,49.318333,-124.314722
"12549",12633,55.5578,8.0833
"12550",11563,21.083333,-73.3
"12551",11561,26.083333,-77.033333
"12552",12138,-41.059444,146.786111
"12553",12369,-41.059444,146.786111
"12554",12377,-41.059444,146.786111
"12555",12363,-41.059444,146.786111
"12556",12335,61.249167,-138.670556
"12557",11559,13.166667,-59.533333
"12558",11875,52,20
"12559",13444,46.742075,-71.293384
"12560",819,48.863333,-116.406111
"12561",13284,51.508146,-116.185553
"12562",13289,51.508146,-116.185553
"12563",14946,25.655811,-80.692797
"12564",11583,-21.453069,165.673828
"12565",2749,58.08333,6.8
"12566",2549,58.08333,6.8
"12567",552,43.5,143
"12568",11157,45.66667,6.21667
"12569",11558,55.29241,23.970795
"12570",11557,55.29241,23.970795
"12571",2300,-45.866667,170.666667
"12572",9621,30.16944,-90.16667
"12573",9638,30.16944,-90.16667
"12574",6387,18.42167,-64.63917
"12575",12741,51.135057,-115.614946
"12576",12742,51.135057,-115.614946
"12577",13118,44.42804,-66.089296
"12578",13115,44.42804,-66.089296
"12579",13116,44.42804,-66.089296
"12580",13117,44.42804,-66.089296
"12581",13114,44.42804,-66.089296
"12582",15027,39.208331,8.331648
"12583",12212,55.666667,13.083333
"12584",12216,57.5,18.5
"12585",12219,56.10881,15.60997
"12586",7999,66.70861,33.27722
"12587",8010,66.70861,33.27722
"12588",1426,55.33333,3
"12589",11050,27.53333,84.46667
"12590",12041,-33.151389,18.071667
"12591",10430,58.66667,25.53333
"12592",10431,58.66667,25.53333
"12593",10434,58.66667,25.53333
"12594",12030,59,26
"12595",12032,59,26
"12596",12033,59,26
"12597",12034,59,26
"12598",12036,59,26
"12599",12038,59,26
"12600",12039,59,26
"12601",12040,59,26
"12602",10433,58.66667,25.53333
"12603",12027,59,26
"12604",12028,59,26
"12605",12029,59,26
"12606",10432,58.66667,25.53333
"12607",12042,59,26
"12608",13113,51.555834,-129.302228
"12609",11794,-27.242421,153.213272
"12610",11796,-16.909355,145.780163
"12611",11797,-19.098458,146.707306
"12612",11798,-21.151498,149.219217
"12613",11799,-23.119917,150.756283
"12614",11800,-24.760549,152.466888
"12615",11802,-23.833333,151.299896
"12616",17410,-15,75
"12617",17411,-15,75
"12618",1492,49.53861,-10.31167
"12619",13236,51.405309,-130.225079
"12620",1444,71.50722,15.33222
"12621",1425,48.88194,-8.57528
"12622",12686,58.566667,-93.183333
"12623",15289,-4.331238,55.663234
"12624",15291,-5.414508,53.298608
"12625",15288,-4.331238,55.663234
"12626",7780,36.05167,126.63306
"12627",7781,36.05167,126.63306
"12628",7782,36.05167,126.63306
"12629",7783,36.05167,126.63306
"12630",7785,36.05167,126.63306
"12631",7786,36.05167,126.63306
"12632",7787,36.05167,126.63306
"12633",7788,36.05167,126.63306
"12634",7789,36.05167,126.63306
"12635",7790,36.05167,126.63306
"12636",7791,36.05167,126.63306
"12637",7792,36.05167,126.63306
"12638",7793,36.05167,126.63306
"12639",7796,36.05167,126.63306
"12640",7797,36.05167,126.63306
"12641",7798,36.05167,126.63306
"12642",7799,36.05167,126.63306
"12643",7800,36.05167,126.63306
"12644",7784,36.05167,126.63306
"12645",11955,34.48392,-106.830765
"12646",1481,49.64639,-9.21917
"12647",1461,48.85333,-7.85
"12648",11166,54.75833,-2.69528
"12649",1479,56.78333,-8.78333
"12650",1524,55.33333,3
"12651",13304,57.934549,-93.387569
"12652",11329,11.25,75.73333
"12653",8974,-23.53333,151.73333
"12654",8975,-23.3,151.7
"12655",8976,-23.33333,151.95
"12656",8977,-23.45,151.91667
"12657",8978,-23.25,151.91667
"12658",8980,-23.85,151.36667
